,sourcefile,outputfile,starttime,endtime,hours,npts,nRECS,Fs,numValidTimes,numTimeSkips,passed,SDS,miniseed
1212,20221104\100hz\100hz_Sensors_100Hz242.csv,20221104.100hz.100hz_Sensors_100Hz242.csv,2022/09/23 07:26:14,2022/09/23 08:00:00,0.56,202507,202507.0,100.000095368,202507,0.0,True,True,True
1213,20221104\Baro\100hz_Baro_Sensors378.csv,20221104.Baro.100hz_Baro_Sensors378.csv,2022/09/23 07:55:23,2022/09/23 12:00:00,4.08,1467660,1440008.0,100.000095368,1440008,1.0,False,False,True
1214,20221104\100hz\100hz_Sensors_100Hz243.csv,20221104.100hz.100hz_Sensors_100Hz243.csv,2022/09/23 08:00:00,2022/09/23 12:00:00,4.0,1439604,1439604.0,100.000095368,1439604,4.0,True,False,True
1215,20221104\20hz\20hz_Sensors_20Hz0.csv,20221104.20hz.20hz_Sensors_20Hz0.csv,2022/09/23 08:54:24,2022/09/23 12:00:00,3.09,222702,222702.0,20.0000190735,222702,1.0,True,False,True
1216,20221104\100hz\100hz_Sensors_100Hz244.csv,20221104.100hz.100hz_Sensors_100Hz244.csv,2022/09/23 12:00:00,2022/09/23 16:00:00,4.0,1439901,1439901.0,100.000095368,1439901,1.0,True,False,True
1217,20221104\Baro\100hz_Baro_Sensors379.csv,20221104.Baro.100hz_Baro_Sensors379.csv,2022/09/23 12:00:00,2022/09/23 16:00:00,4.0,1439992,1439992.0,100.000095368,1439992,4.0,True,True,True
1218,20221104\20hz\20hz_Sensors_20Hz1.csv,20221104.20hz.20hz_Sensors_20Hz1.csv,2022/09/23 12:00:00,2022/09/23 16:00:00,4.0,287962,287962.0,20.0000190735,287962,2.0,True,False,True
1219,20221104\100hz\100hz_Sensors_100Hz245.csv,20221104.100hz.100hz_Sensors_100Hz245.csv,2022/09/23 16:00:00,2022/09/23 20:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1220,20221104\20hz\20hz_Sensors_20Hz2.csv,20221104.20hz.20hz_Sensors_20Hz2.csv,2022/09/23 16:00:00,2022/09/23 20:00:00,4.0,287962,287962.0,20.0000190735,287962,2.0,True,False,True
1221,20221104\Baro\100hz_Baro_Sensors380.csv,20221104.Baro.100hz_Baro_Sensors380.csv,2022/09/23 16:00:00,2022/09/23 20:00:00,4.0,1439984,1439984.0,100.000095368,1439984,3.0,True,True,True
1222,20221104\20hz\20hz_Sensors_20Hz3.csv,20221104.20hz.20hz_Sensors_20Hz3.csv,2022/09/23 20:00:00,2022/09/24 00:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1223,20221104\Baro\100hz_Baro_Sensors381.csv,20221104.Baro.100hz_Baro_Sensors381.csv,2022/09/23 20:00:00,2022/09/24 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1224,20221104\100hz\100hz_Sensors_100Hz246.csv,20221104.100hz.100hz_Sensors_100Hz246.csv,2022/09/23 20:00:00,2022/09/24 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1225,20221104\20hz\20hz_Sensors_20Hz4.csv,20221104.20hz.20hz_Sensors_20Hz4.csv,2022/09/24 00:00:00,2022/09/24 04:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1226,20221104\100hz\100hz_Sensors_100Hz247.csv,20221104.100hz.100hz_Sensors_100Hz247.csv,2022/09/24 00:00:00,2022/09/24 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1227,20221104\Baro\100hz_Baro_Sensors382.csv,20221104.Baro.100hz_Baro_Sensors382.csv,2022/09/24 00:00:00,2022/09/24 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1229,20221104\100hz\100hz_Sensors_100Hz248.csv,20221104.100hz.100hz_Sensors_100Hz248.csv,2022/09/24 04:00:00,2022/09/24 08:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1230,20221104\20hz\20hz_Sensors_20Hz5.csv,20221104.20hz.20hz_Sensors_20Hz5.csv,2022/09/24 04:00:00,2022/09/24 08:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1228,20221104\Baro\100hz_Baro_Sensors383.csv,20221104.Baro.100hz_Baro_Sensors383.csv,2022/09/24 04:00:00,2022/09/24 08:00:00,4.0,1439996,1439996.0,100.000095368,1439996,2.0,True,True,True
1232,20221104\Baro\100hz_Baro_Sensors384.csv,20221104.Baro.100hz_Baro_Sensors384.csv,2022/09/24 08:00:00,2022/09/24 12:00:00,4.0,1439999,1439999.0,100.000095368,1439999,3.0,True,True,True
1233,20221104\100hz\100hz_Sensors_100Hz249.csv,20221104.100hz.100hz_Sensors_100Hz249.csv,2022/09/24 08:00:00,2022/09/24 12:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1231,20221104\20hz\20hz_Sensors_20Hz6.csv,20221104.20hz.20hz_Sensors_20Hz6.csv,2022/09/24 08:00:00,2022/09/24 12:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1234,20221104\Baro\100hz_Baro_Sensors385.csv,20221104.Baro.100hz_Baro_Sensors385.csv,2022/09/24 12:00:00,2022/09/24 16:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1235,20221104\20hz\20hz_Sensors_20Hz7.csv,20221104.20hz.20hz_Sensors_20Hz7.csv,2022/09/24 12:00:00,2022/09/24 16:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1236,20221104\100hz\100hz_Sensors_100Hz250.csv,20221104.100hz.100hz_Sensors_100Hz250.csv,2022/09/24 12:00:00,2022/09/24 16:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
1237,20221104\20hz\20hz_Sensors_20Hz8.csv,20221104.20hz.20hz_Sensors_20Hz8.csv,2022/09/24 16:00:00,2022/09/24 20:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
1238,20221104\100hz\100hz_Sensors_100Hz251.csv,20221104.100hz.100hz_Sensors_100Hz251.csv,2022/09/24 16:00:00,2022/09/24 20:00:00,4.0,1439901,1439901.0,100.000095368,1439901,1.0,True,False,True
